,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
12111,-3.928631,-38.726444,Parado,6.239223,90.0,-1.0,0.877134,25.0,2021-08-07 09:52:39
12112,-3.928566,-38.726543,Movimento,4.664690,90.0,-1.0,7.173556,25.0,2021-08-07 09:52:50
12113,-3.928521,-38.726604,Movimento,1.641001,90.0,-1.0,9.354037,25.0,2021-08-07 09:52:55
12114,-3.928285,-38.726921,Movimento,9.091866,89.0,-1.0,10.334121,25.0,2021-08-07 09:53:11
12115,-3.927458,-38.727619,Movimento,7.797441,88.0,-1.0,9.030774,25.0,2021-08-07 09:54:13
12116,-3.927269,-38.727783,Movimento,6.479048,88.0,-1.0,10.435012,25.0,2021-08-07 09:54:24
12117,-3.927201,-38.727848,Movimento,4.978877,90.0,-1.0,6.850293,25.0,2021-08-07 09:54:29
12118,-3.927147,-38.727901,Movimento,6.323866,89.0,-1.0,9.211966,25.0,2021-08-07 09:54:34
12119,-3.926564,-38.728149,Movimento,3.903318,90.0,-1.0,16.364931,25.0,2021-08-07 09:54:51
12120,-3.927521,-38.727573,Movimento,8.668123,88.0,-1.0,8.849582,25.0,2021-08-07 09:54:08
12121,-3.926392,-38.728230,Movimento,3.541265,90.0,-1.0,17.159706,25.0,2021-08-07 09:54:56
12122,-3.926102,-38.728466,Movimento,0.945792,90.0,-1.0,15.316901,25.0,2021-08-07 09:55:07
12123,-3.925502,-38.729149,Parado,11.388459,88.0,-1.0,3.564129,25.0,2021-08-07 09:56:14
12124,-3.925435,-38.729237,Parado,10.660520,89.0,-1.0,4.078879,25.0,2021-08-07 09:56:25
12125,-3.925428,-38.729702,Parado,4.605236,90.0,-1.0,0.325322,25.0,2021-08-07 09:57:23
12126,-3.925447,-38.729698,Parado,4.820360,90.0,-1.0,2.345201,25.0,2021-08-07 09:57:28
12127,-3.925447,-38.729698,Parado,4.820360,90.0,-1.0,2.345201,25.0,2021-08-07 09:57:28
12128,-3.925445,-38.729721,Parado,4.364823,90.0,-1.0,0.640349,25.0,2021-08-07 09:57:46
12129,-3.913022,-38.753208,Movimento,7.170909,91.0,-1.0,12.29223,25.0,2021-08-07 09:05:32
12130,-3.913006,-38.752869,Movimento,4.261044,91.0,-1.0,12.629906,25.0,2021-08-07 09:05:44
12131,-3.912953,-38.752541,Movimento,5.476004,91.0,-1.0,18.819262,25.0,2021-08-07 09:05:54
12132,-3.912851,-38.753944,Movimento,4.841080,94.0,-1.0,27.452648,25.0,2021-08-07 09:05:05
12133,-3.912978,-38.752316,Movimento,6.818918,90.0,-1.0,18.180969,25.0,2021-08-07 09:05:59
12134,-3.913059,-38.751999,Movimento,5.502122,90.0,-1.0,15.41985,25.0,2021-08-07 09:06:10
12135,-3.913091,-38.751827,Movimento,2.480772,89.0,-1.0,17.036167,25.0,2021-08-07 09:06:15
12136,-3.912903,-38.749771,Movimento,-4.774793,92.0,-1.0,22.01277,25.0,2021-08-07 09:07:09
12137,-3.912868,-38.750423,Movimento,5.596883,92.0,-1.0,22.568701,25.0,2021-08-07 09:06:56
12138,-3.913011,-38.749405,Movimento,6.030501,92.0,-1.0,17.470613,25.0,2021-08-07 09:07:19
12139,-3.913242,-38.748783,Movimento,7.835469,89.0,-1.0,13.064355,25.0,2021-08-07 09:07:40
12140,-3.913552,-38.747856,Movimento,4.917051,90.0,-1.0,15.102765,25.0,2021-08-07 09:08:11
12141,-3.913582,-38.747719,Movimento,5.954387,90.0,-1.0,15.706052,25.0,2021-08-07 09:08:16
12142,-3.913432,-38.748219,Movimento,4.820811,89.0,-1.0,14.524186,25.0,2021-08-07 09:08:01
12143,-3.913615,-38.746883,Movimento,8.585935,90.0,-1.0,12.553723,25.0,2021-08-07 09:08:42
12144,-3.913621,-38.746738,Movimento,7.689136,89.0,-1.0,12.537251,25.0,2021-08-07 09:08:48
12145,-3.913872,-38.745590,Movimento,7.190213,90.0,-1.0,12.963464,25.0,2021-08-07 09:09:25
12146,-3.913918,-38.745121,Movimento,4.963801,90.0,-1.0,14.079442,25.0,2021-08-07 09:09:41
12147,-3.913901,-38.744640,Movimento,4.934912,90.0,-1.0,13.272314,25.0,2021-08-07 09:09:57
12148,-3.935795,-38.720665,Parado,0.000000,0.0,-1.0,0.030885,25.0,2021-08-08 15:51:39
12149,-3.935797,-38.720657,Parado,0.000000,1.0,-1.0,0.096773,25.0,2021-08-08 15:51:50
12150,-3.935796,-38.720650,Parado,0.000000,1.0,-1.0,0.187369,25.0,2021-08-08 15:52:16
12151,-3.935812,-38.720646,Parado,0.000000,1.0,-1.0,0.035003,25.0,2021-08-08 15:53:13
12152,-3.935817,-38.720646,Parado,0.000000,1.0,-1.0,0.129717,25.0,2021-08-08 15:53:28
12153,-3.935811,-38.720631,Parado,0.000000,1.0,-1.0,0.331499,25.0,2021-08-08 15:55:21
12154,-3.935832,-38.720634,Parado,0.000000,1.0,-1.0,0.181192,25.0,2021-08-08 15:56:15
12155,-3.935831,-38.720638,Parado,0.000000,1.0,-1.0,0.160602,25.0,2021-08-08 15:56:25
12156,-3.935831,-38.720646,Parado,0.000000,1.0,-1.0,0.162661,25.0,2021-08-08 15:56:51
12157,-3.935823,-38.720631,Parado,0.000000,1.0,-1.0,1.365117,25.0,2021-08-08 15:57:33
12158,-3.935822,-38.720634,Parado,0.000000,1.0,-1.0,0.294437,25.0,2021-08-08 15:57:38
12159,-3.935815,-38.720627,Parado,0.000000,1.0,-1.0,1.15304,25.0,2021-08-08 15:57:43
12160,-3.935786,-38.720665,Parado,0.000000,1.0,-1.0,0.156484,25.0,2021-08-08 15:59:17
12161,-3.935776,-38.720665,Parado,0.000000,1.0,-1.0,0.049416,25.0,2021-08-08 15:59:49
12162,-3.935822,-38.720634,Parado,0.000000,1.0,-1.0,0.214136,25.0,2021-08-08 16:10:03
12163,-3.935801,-38.720619,Parado,0.000000,1.0,-1.0,0.510632,25.0,2021-08-08 16:11:16
12164,-3.935804,-38.720650,Parado,0.000000,1.0,-1.0,0.148248,25.0,2021-08-08 16:12:59
