latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
-3.944176,-38.718624,Parado,3.306429,1,-1,0.973907,25,2021-08-18 08:32:54
-3.944168,-38.718643,Parado,3.386688,1,-1,0.879193,25,2021-08-18 08:32:59
-3.944193,-38.718624,Parado,3.182963,1,-1,2.802299,25,2021-08-18 08:33:04
-3.944211,-38.718571,Parado,3.401493,1,-1,0.644467,25,2021-08-18 08:33:14
-3.94421,-38.718594,Parado,3.251884,1,-1,1.249813,25,2021-08-18 08:33:20
-3.944209,-38.718613,Parado,3.247076,1,-1,0.55593,25,2021-08-18 08:33:30
-3.94421,-38.718605,Parado,3.248905,1,-1,1.002733,25,2021-08-18 08:33:35
-3.94421,-38.718609,Parado,3.121283,1,-1,1.258049,25,2021-08-18 08:33:40
-3.94422,-38.718616,Parado,3.31956,1,-1,1.021264,25,2021-08-18 08:33:51
-3.944219,-38.71862,Parado,3.365269,1,-1,0.557989,25,2021-08-18 08:33:56
-3.944213,-38.71862,Parado,3.210932,1,-1,1.365117,25,2021-08-18 08:34:01
-3.944208,-38.718643,Parado,3.422592,1,-1,0.366502,25,2021-08-18 08:34:12
-3.944207,-38.718639,Parado,3.528518,1,-1,0.389151,25,2021-08-18 08:34:17
-3.944208,-38.718639,Parado,3.658092,1,-1,0.646526,25,2021-08-18 08:34:22
-3.944207,-38.718639,Parado,3.412946,1,-1,0.121481,25,2021-08-18 08:34:27
-3.944203,-38.718632,Parado,3.48919,1,-1,0.358266,25,2021-08-18 08:34:32
-3.944198,-38.718628,Parado,3.532394,1,-1,0.502396,25,2021-08-18 08:34:38
-3.944191,-38.71862,Parado,3.440773,1,-1,0.146189,25,2021-08-18 08:34:43
-3.944189,-38.71862,Parado,3.507579,1,-1,0.055593,25,2021-08-18 08:34:48
-3.944194,-38.718632,Parado,3.564763,1,-1,0.784479,25,2021-08-18 08:34:53
-3.944194,-38.718616,Parado,3.560659,1,-1,1.638964,25,2021-08-18 08:35:04
-3.944197,-38.718616,Parado,3.511133,1,-1,0.286201,25,2021-08-18 08:35:09
-3.944203,-38.718636,Parado,3.574203,1,-1,0.621818,25,2021-08-18 08:35:19
-3.944199,-38.718636,Parado,3.425465,1,-1,0.922432,25,2021-08-18 08:35:24
-3.944199,-38.718643,Parado,3.488592,1,-1,1.13245,25,2021-08-18 08:35:30
-3.944201,-38.718666,Parado,3.656478,1,-1,0.428272,25,2021-08-18 08:35:40
-3.944198,-38.718674,Parado,3.818375,1,-1,0.84419,25,2021-08-18 08:35:45
-3.944198,-38.718674,Parado,3.818375,1,-1,0.84419,25,2021-08-18 08:35:45
-3.944196,-38.71867,Parado,3.478683,1,-1,0.24708,25,2021-08-18 08:35:56
-3.944199,-38.718674,Parado,3.924994,1,-1,0.319145,25,2021-08-18 08:36:01
-3.9442,-38.71867,Parado,3.535567,1,-1,1.583371,25,2021-08-18 08:36:06
-3.944198,-38.718662,Parado,3.712256,1,-1,1.089211,25,2021-08-18 08:36:11
-3.944203,-38.718655,Parado,3.801815,1,-1,0.035003,25,2021-08-18 08:36:17
-3.944204,-38.718651,Parado,3.645799,1,-1,0.094714,25,2021-08-18 08:36:22
-3.944203,-38.718647,Parado,3.702909,1,-1,0.197664,25,2021-08-18 08:36:27
-3.944195,-38.718632,Parado,3.729081,1,-1,0.325322,25,2021-08-18 08:36:32
-3.944196,-38.718632,Parado,3.673525,1,-1,0.821541,25,2021-08-18 08:36:37
-3.944199,-38.718628,Parado,3.654942,1,-1,0.35003,25,2021-08-18 08:36:48
-3.944209,-38.718632,Parado,3.78741,1,-1,0.078242,25,2021-08-18 08:36:53
-3.944214,-38.718636,Parado,3.817661,1,-1,0.424154,25,2021-08-18 08:36:58
-3.944216,-38.718647,Parado,3.61244,1,-1,0.395328,25,2021-08-18 08:37:03
-3.944222,-38.718666,Parado,3.858554,1,-1,0.471511,25,2021-08-18 08:37:09
-3.944221,-38.71867,Parado,3.829962,1,-1,0.290319,25,2021-08-18 08:37:14
-3.944222,-38.718674,Parado,3.83614,1,-1,0.730945,25,2021-08-18 08:37:24
-3.944222,-38.71867,Parado,3.582334,0,-1,0.286201,25,2021-08-18 08:37:29
-3.944221,-38.718655,Parado,3.661788,1,-1,0.625936,25,2021-08-18 08:37:35
-3.944235,-38.718662,Parado,3.729229,1,-1,0.189428,25,2021-08-18 08:37:45
-3.944229,-38.718651,Parado,3.851435,1,-1,0.704178,25,2021-08-18 08:37:50
-3.944228,-38.718647,Parado,3.61591,1,-1,0.436508,25,2021-08-18 08:37:55
-3.944226,-38.718639,Parado,3.733452,1,-1,0.389151,25,2021-08-18 08:38:01
-3.944217,-38.718632,Parado,3.580577,1,-1,0.463275,25,2021-08-18 08:38:06
-3.944216,-38.718632,Parado,3.679303,1,-1,0.352089,25,2021-08-18 08:38:11
-3.944214,-38.718628,Parado,3.83871,1,-1,0.55593,25,2021-08-18 08:38:16
-3.944218,-38.718632,Parado,3.745845,1,-1,0.121481,25,2021-08-18 08:38:21
-3.944221,-38.718643,Parado,3.627476,1,-1,0.749476,25,2021-08-18 08:38:27
-3.944222,-38.718647,Parado,3.622055,1,-1,0.422095,25,2021-08-18 08:38:32
-3.94422,-38.718651,Parado,3.562947,1,-1,0.175015,25,2021-08-18 08:38:37
-3.944221,-38.718655,Parado,3.675307,1,-1,0.518868,25,2021-08-18 08:38:42
-3.944217,-38.718651,Parado,3.760745,1,-1,0.189428,25,2021-08-18 08:38:47
-3.94422,-38.718655,Parado,3.518254,1,-1,0.813305,25,2021-08-18 08:38:53
-3.944224,-38.718655,Parado,3.703786,1,-1,0.100891,25,2021-08-18 08:38:58
-3.944228,-38.718666,Parado,3.714312,1,-1,0.646526,25,2021-08-18 08:39:03
-3.944226,-38.718662,Parado,3.623637,1,-1,0.16472,25,2021-08-18 08:39:08
-3.944228,-38.718662,Parado,3.579388,1,-1,0.714473,25,2021-08-18 08:39:13
-3.944225,-38.718651,Parado,3.185133,1,-1,0.187369,25,2021-08-18 08:39:19
-3.944217,-38.718651,Parado,3.76607,1,-1,0.413859,25,2021-08-18 08:39:29
-3.944218,-38.718647,Parado,3.638253,1,-1,0.076183,25,2021-08-18 08:39:34
-3.944216,-38.718647,Parado,3.608281,1,-1,0.16472,25,2021-08-18 08:39:39
-3.944212,-38.718643,Parado,3.641426,1,-1,0.261493,25,2021-08-18 08:39:45
-3.944209,-38.718639,Parado,3.7757,1,-1,0.100891,25,2021-08-18 08:39:50
-3.944208,-38.718639,Parado,3.720806,1,-1,0.197664,25,2021-08-18 08:39:55
-3.944207,-38.718666,Parado,3.729598,0,-1,0.261493,25,2021-08-18 08:40:05
-3.944205,-38.71867,Parado,3.676673,0,-1,0.162661,25,2021-08-18 08:40:11
-3.944203,-38.71867,Parado,3.433441,1,-1,0.168838,25,2021-08-18 08:40:16
-3.9442,-38.718666,Parado,3.708948,1,-1,0.183251,25,2021-08-18 08:40:21
-3.944196,-38.718655,Parado,3.652929,1,-1,0.232667,25,2021-08-18 08:40:26
-3.944196,-38.718662,Parado,3.642216,1,-1,0.160602,25,2021-08-18 08:40:31
-3.944196,-38.718666,Parado,3.783751,1,-1,0.249139,25,2021-08-18 08:40:37
-3.944196,-38.718666,Parado,3.6534,1,-1,0.382974,25,2021-08-18 08:40:47
-3.944196,-38.718666,Parado,3.692109,1,-1,0.557989,25,2021-08-18 08:40:52
-3.944196,-38.718662,Parado,3.733447,1,-1,0.055593,25,2021-08-18 08:40:57
-3.944196,-38.718655,Parado,3.65515,1,-1,0.442685,25,2021-08-18 08:41:03
-3.944194,-38.718662,Parado,3.677289,1,-1,0.749476,25,2021-08-18 08:41:08
-3.944194,-38.718655,Parado,3.750549,1,-1,0.84419,25,2021-08-18 08:41:13
-3.944193,-38.718655,Parado,3.770264,1,-1,0.640349,25,2021-08-18 08:41:18
-3.944194,-38.718647,Parado,3.846455,1,-1,0.549753,25,2021-08-18 08:41:23
-3.944192,-38.718636,Parado,3.774622,1,-1,0.43239,25,2021-08-18 08:41:29
-3.94419,-38.718636,Parado,3.807325,1,-1,0.39121,25,2021-08-18 08:41:34
-3.944188,-38.718632,Parado,3.73683,1,-1,0.43239,25,2021-08-18 08:41:39
-3.944191,-38.718628,Parado,3.759955,1,-1,0.588874,25,2021-08-18 08:41:44
-3.94418,-38.718632,Parado,3.823696,1,-1,1.431005,25,2021-08-18 08:41:55
-3.944188,-38.718639,Parado,3.720557,1,-1,0.55593,25,2021-08-18 08:42:00
-3.944192,-38.718639,Parado,3.734637,1,-1,0.53534,25,2021-08-18 08:42:05
-3.944197,-38.718632,Parado,3.694738,1,-1,0.160602,25,2021-08-18 08:42:10
-3.944195,-38.718639,Parado,3.766486,1,-1,0.113245,25,2021-08-18 08:42:15
-3.94419,-38.718651,Parado,3.76424,1,-1,0.640349,25,2021-08-18 08:42:26
-3.94419,-38.718651,Parado,3.714262,1,-1,0.263552,25,2021-08-18 08:42:31
-3.944188,-38.718647,Parado,3.643904,1,-1,0.483865,25,2021-08-18 08:42:36
-3.944185,-38.718643,Parado,3.765801,1,-1,0.656821,25,2021-08-18 08:42:41
-3.944182,-38.718628,Parado,3.610018,1,-1,0.312968,25,2021-08-18 08:42:47
-3.944182,-38.718628,Parado,3.610018,1,-1,0.312968,25,2021-08-18 08:42:47
-3.944179,-38.718632,Parado,3.775956,1,-1,0.572402,25,2021-08-18 08:42:52
-3.944175,-38.718636,Parado,3.67131,1,-1,0.166779,25,2021-08-18 08:42:57
-3.944172,-38.718639,Parado,3.511261,0,-1,0.648585,25,2021-08-18 08:43:03
-3.944168,-38.718643,Parado,3.746184,1,-1,0.037062,25,2021-08-18 08:43:08
-3.944166,-38.718643,Parado,3.705327,1,-1,0.152366,25,2021-08-18 08:43:18
-3.944165,-38.718647,Parado,3.804472,1,-1,0.718591,25,2021-08-18 08:43:23
-3.944165,-38.718651,Parado,3.726629,1,-1,0.290319,25,2021-08-18 08:43:29
-3.944167,-38.718651,Parado,3.71693,1,-1,0.352089,25,2021-08-18 08:43:34
-3.944167,-38.718662,Parado,3.824804,1,-1,0.090596,25,2021-08-18 08:43:39
-3.944168,-38.718662,Parado,3.666521,1,-1,0.084419,25,2021-08-18 08:43:44
-3.944169,-38.718666,Parado,3.690474,1,-1,0.275906,25,2021-08-18 08:43:55
-3.944172,-38.718662,Parado,3.703415,1,-1,0.259434,25,2021-08-18 08:44:00
-3.944169,-38.718674,Parado,3.713271,1,-1,0.632113,25,2021-08-18 08:44:10
-3.944165,-38.718685,Parado,3.717416,1,-1,0.776243,25,2021-08-18 08:44:16
-3.944172,-38.718681,Parado,3.821387,1,-1,0.673293,25,2021-08-18 08:44:21
-3.944174,-38.718666,Parado,3.89782,1,-1,0.683588,25,2021-08-18 08:44:26
-3.944181,-38.718662,Parado,3.668525,1,-1,0.199723,25,2021-08-18 08:44:31
-3.944184,-38.718662,Parado,3.761805,1,-1,1.641023,25,2021-08-18 08:44:36
-3.944185,-38.71867,Parado,3.647759,1,-1,0.531222,25,2021-08-18 08:44:47
-3.944181,-38.718666,Parado,3.646704,1,-1,0.393269,25,2021-08-18 08:44:52
-3.94418,-38.71867,Parado,3.718861,1,-1,0.537399,25,2021-08-18 08:44:57
-3.94418,-38.71867,Parado,3.72112,1,-1,0.654762,25,2021-08-18 08:45:02
-3.944178,-38.718678,Parado,3.666216,1,-1,0.269729,25,2021-08-18 08:45:08
-3.944171,-38.718685,Parado,3.686814,1,-1,0.833895,25,2021-08-18 08:45:18
-3.944169,-38.718689,Parado,3.599186,1,-1,0.687706,25,2021-08-18 08:45:23
-3.944174,-38.718689,Parado,3.744757,1,-1,1.350704,25,2021-08-18 08:45:28
-3.944176,-38.718678,Parado,3.791662,1,-1,1.200397,25,2021-08-18 08:45:34
-3.944177,-38.718662,Parado,3.739583,1,-1,0.681529,25,2021-08-18 08:45:39
-3.944168,-38.718655,Parado,3.711974,1,-1,0.525045,25,2021-08-18 08:45:49
-3.944168,-38.718655,Parado,3.711974,1,-1,0.525045,25,2021-08-18 08:45:49
-3.944168,-38.718639,Parado,3.690382,1,-1,1.408356,25,2021-08-18 08:45:54
-3.944168,-38.718639,Parado,3.740299,1,-1,0.284142,25,2021-08-18 08:46:00
-3.944172,-38.718639,Parado,3.773504,1,-1,0.177074,25,2021-08-18 08:46:05
-3.944177,-38.718639,Parado,3.831322,1,-1,0.127658,25,2021-08-18 08:46:15
-3.944184,-38.718639,Parado,3.575711,1,-1,0.397387,25,2021-08-18 08:46:20
-3.94419,-38.718639,Parado,3.648839,1,-1,0.903901,25,2021-08-18 08:46:31
-3.944182,-38.718662,Parado,3.660152,1,-1,0.794774,25,2021-08-18 08:46:36
-3.944179,-38.718662,Parado,3.749086,1,-1,1.348645,25,2021-08-18 08:46:46
-3.944178,-38.718662,Parado,3.698539,0,-1,0.399446,25,2021-08-18 08:46:52
-3.944176,-38.718655,Parado,3.764595,1,-1,0.407682,25,2021-08-18 08:46:57
-3.944168,-38.718655,Parado,3.715482,1,-1,1.466008,25,2021-08-18 08:47:02
-3.94416,-38.718655,Parado,3.799945,1,-1,0.271788,25,2021-08-18 08:47:07
-3.944165,-38.718651,Parado,3.697324,1,-1,1.148922,25,2021-08-18 08:47:12
-3.944175,-38.718647,Parado,3.658196,1,-1,0.140012,25,2021-08-18 08:47:18
-3.944185,-38.718643,Parado,3.663836,1,-1,0.409741,25,2021-08-18 08:47:23
-3.944187,-38.718643,Parado,3.710058,1,-1,0.271788,25,2021-08-18 08:47:28
-3.944195,-38.718643,Parado,3.567318,1,-1,0.302673,25,2021-08-18 08:47:33
-3.944204,-38.718639,Parado,3.645965,1,-1,0.323263,25,2021-08-18 08:47:38
-3.944207,-38.718639,Parado,3.748643,1,-1,0.028826,25,2021-08-18 08:47:44
-3.944215,-38.718636,Parado,3.699782,1,-1,0.325322,25,2021-08-18 08:47:49
-3.944227,-38.718636,Parado,3.574452,1,-1,0.298555,25,2021-08-18 08:47:54
-3.94424,-38.718632,Parado,3.746958,1,-1,0.168838,25,2021-08-18 08:47:59
-3.944247,-38.718628,Parado,3.752681,1,-1,0.862721,25,2021-08-18 08:48:10
-3.944249,-38.718628,Parado,3.625772,1,-1,1.21481,25,2021-08-18 08:48:15
-3.944253,-38.718628,Parado,3.688589,1,-1,0.800951,25,2021-08-18 08:48:25
-3.944245,-38.718632,Parado,3.909696,1,-1,0.358266,25,2021-08-18 08:48:30
-3.944238,-38.718632,Parado,3.834463,1,-1,0.829777,25,2021-08-18 08:48:36
-3.944238,-38.718632,Parado,3.834463,1,-1,0.829777,25,2021-08-18 08:48:36
-3.944245,-38.718628,Parado,3.800703,1,-1,0.133835,25,2021-08-18 08:48:41
-3.944231,-38.718636,Parado,3.780566,1,-1,1.107742,25,2021-08-18 08:48:46
-3.944229,-38.718639,Parado,3.729306,1,-1,0.737122,25,2021-08-18 08:48:51
-3.944226,-38.718639,Parado,3.673179,1,-1,0.424154,25,2021-08-18 08:48:57
-3.944229,-38.718639,Parado,3.649206,1,-1,0.187369,25,2021-08-18 08:49:02
-3.944236,-38.718636,Parado,3.750583,1,-1,0.216195,25,2021-08-18 08:49:07
-3.944239,-38.718636,Parado,3.735116,1,-1,0.298555,25,2021-08-18 08:49:12
-3.944244,-38.718632,Parado,3.768368,1,-1,0.263552,25,2021-08-18 08:49:18
-3.944236,-38.718636,Parado,3.576313,1,-1,0.30885,25,2021-08-18 08:49:28
-3.944239,-38.718636,Parado,3.712461,1,-1,0.840072,25,2021-08-18 08:49:33
-3.94423,-38.718639,Parado,3.764983,1,-1,2.781709,25,2021-08-18 08:49:44
-3.944223,-38.718643,Parado,3.709754,1,-1,0.022649,25,2021-08-18 08:49:49
-3.944216,-38.718643,Parado,3.6829,1,-1,1.356881,25,2021-08-18 08:49:54
-3.944216,-38.718643,Parado,3.706215,1,-1,1.025382,25,2021-08-18 08:49:59
-3.944227,-38.718636,Parado,3.744586,1,-1,1.601902,25,2021-08-18 08:50:04
-3.944215,-38.718639,Parado,3.583125,1,-1,0.875075,25,2021-08-18 08:50:10
-3.944213,-38.718639,Parado,3.816502,1,-1,2.353437,25,2021-08-18 08:50:15
-3.944217,-38.718636,Parado,3.731412,1,-1,0.170897,25,2021-08-18 08:50:20
-3.944217,-38.718632,Parado,3.741615,1,-1,1.305406,25,2021-08-18 08:50:25
-3.944217,-38.718636,Parado,3.685255,1,-1,1.202456,25,2021-08-18 08:50:30
-3.94422,-38.718636,Parado,3.716962,1,-1,0.156484,25,2021-08-18 08:50:36
-3.94422,-38.718639,Parado,3.744883,1,-1,0.973907,25,2021-08-18 08:50:41
-3.944227,-38.718643,Parado,3.776853,1,-1,0.698001,25,2021-08-18 08:50:46
-3.944227,-38.718643,Parado,3.776853,1,-1,0.698001,25,2021-08-18 08:50:46
-3.944239,-38.718643,Parado,3.786019,1,-1,0.8236,25,2021-08-18 08:50:51
-3.944245,-38.718639,Parado,3.632149,1,-1,0.504455,25,2021-08-18 08:50:57
-3.944244,-38.718639,Parado,3.71294,1,-1,0.500337,25,2021-08-18 08:51:02
-3.94424,-38.718643,Parado,3.887932,1,-1,0.397387,25,2021-08-18 08:51:07
-3.944239,-38.718643,Parado,3.829785,1,-1,0.438567,25,2021-08-18 08:51:12
-3.944235,-38.718639,Parado,3.753473,1,-1,0.290319,25,2021-08-18 08:51:17
-3.944234,-38.718636,Parado,3.709286,1,-1,0.26767,25,2021-08-18 08:51:28
-3.944234,-38.718632,Parado,3.791256,1,-1,0.088537,25,2021-08-18 08:51:33
-3.944231,-38.718632,Parado,3.822767,1,-1,1.451595,25,2021-08-18 08:51:38
-3.94423,-38.718632,Parado,3.700329,1,-1,0.076183,25,2021-08-18 08:51:43
-3.944236,-38.718624,Parado,3.735542,1,-1,1.113919,25,2021-08-18 08:51:49
-3.944235,-38.718624,Parado,3.744146,1,-1,0.644467,25,2021-08-18 08:51:54
-3.944233,-38.718624,Parado,3.607055,1,-1,0.609464,25,2021-08-18 08:51:59
-3.94422,-38.718636,Parado,3.673096,1,-1,1.258049,25,2021-08-18 08:52:04
-3.944211,-38.718639,Parado,3.706911,1,-1,1.087152,25,2021-08-18 08:52:09
-3.944216,-38.718643,Parado,3.775365,1,-1,0.238844,25,2021-08-18 08:52:20
-3.94422,-38.718636,Parado,3.755842,1,-1,0.92655,25,2021-08-18 08:52:25
-3.944218,-38.718639,Parado,3.494379,1,-1,1.148922,25,2021-08-18 08:52:30
-3.944228,-38.718639,Parado,3.7013,1,-1,0.955376,25,2021-08-18 08:52:35
-3.944235,-38.718636,Parado,3.710894,1,-1,0.537399,25,2021-08-18 08:52:41
-3.94423,-38.718639,Parado,3.740347,1,-1,0.850367,25,2021-08-18 08:52:51
-3.944227,-38.718632,Parado,3.682957,1,-1,0.428272,25,2021-08-18 08:52:56
-3.944227,-38.718632,Parado,3.682957,1,-1,0.428272,25,2021-08-18 08:52:56
-3.944221,-38.718628,Parado,3.666611,1,-1,0.529163,25,2021-08-18 08:53:02
-3.944209,-38.718636,Parado,3.781007,1,-1,0.695942,25,2021-08-18 08:53:07
-3.944195,-38.718643,Parado,3.598814,1,-1,1.655436,25,2021-08-18 08:53:12
-3.944192,-38.718647,Parado,3.741877,1,-1,0.18531,25,2021-08-18 08:53:17
-3.944192,-38.718643,Parado,3.324847,1,-1,0.897724,25,2021-08-18 08:53:23
-3.9442,-38.718632,Parado,3.474609,1,-1,0.448862,25,2021-08-18 08:53:33
-3.944206,-38.718632,Parado,3.74535,1,-1,0.32944,25,2021-08-18 08:53:38
-3.944213,-38.718628,Parado,3.540806,1,-1,1.095388,25,2021-08-18 08:53:49
-3.94421,-38.718628,Parado,3.762972,1,-1,0.407682,25,2021-08-18 08:53:54
-3.944217,-38.71862,Parado,3.661274,1,-1,0.815364,25,2021-08-18 08:53:59
-3.944216,-38.71862,Parado,3.730793,0,-1,0.135894,25,2021-08-18 08:54:04
-3.944217,-38.71862,Parado,3.340702,1,-1,1.692498,25,2021-08-18 08:54:10
-3.944212,-38.71862,Parado,3.650151,1,-1,0.455039,25,2021-08-18 08:54:15
-3.94421,-38.71862,Parado,3.28699,1,-1,1.196279,25,2021-08-18 08:54:20
-3.944209,-38.718624,Parado,3.859602,1,-1,0.436508,25,2021-08-18 08:54:25
-3.944207,-38.718613,Parado,3.57172,1,-1,1.589548,25,2021-08-18 08:54:30
-3.944208,-38.71862,Parado,3.714467,1,-1,0.389151,25,2021-08-18 08:54:36
-3.944208,-38.718616,Parado,3.418561,1,-1,0.662998,25,2021-08-18 08:54:41
-3.944209,-38.718613,Parado,3.709198,1,-1,0.236785,25,2021-08-18 08:54:46
-3.944215,-38.718613,Parado,3.766699,1,-1,0.434449,25,2021-08-18 08:54:51
-3.944217,-38.718613,Parado,3.72367,1,-1,0.261493,25,2021-08-18 08:54:56
-3.94422,-38.718605,Parado,4.011924,1,-1,0.630054,25,2021-08-18 08:55:07
-3.944217,-38.718605,Parado,3.883815,1,-1,0.197664,25,2021-08-18 08:55:12
-3.944217,-38.718601,Parado,3.536507,1,-1,0.074124,25,2021-08-18 08:55:22
-3.944216,-38.718601,Parado,4.128951,1,-1,0.067947,25,2021-08-18 08:55:28
-3.944213,-38.718605,Parado,3.858181,1,-1,0.263552,25,2021-08-18 08:55:38
-3.944212,-38.718605,Parado,4.337508,1,-1,0.162661,25,2021-08-18 08:55:43
-3.944213,-38.718609,Parado,3.528274,1,-1,0.298555,25,2021-08-18 08:55:48
-3.944217,-38.718609,Parado,3.704147,1,-1,1.323937,25,2021-08-18 08:55:54
-3.944217,-38.718609,Parado,3.737899,1,-1,0.263552,25,2021-08-18 08:55:59
-3.944213,-38.718613,Parado,3.71699,1,-1,0.193546,25,2021-08-18 08:56:04
-3.944209,-38.718616,Parado,3.646374,1,-1,0.086478,25,2021-08-18 08:56:09
-3.944205,-38.71862,Parado,3.286186,1,-1,0.032944,25,2021-08-18 08:56:14
-3.944205,-38.71862,Parado,3.655327,1,-1,0.039121,25,2021-08-18 08:56:20
-3.944204,-38.71862,Parado,3.734459,1,-1,0.440626,25,2021-08-18 08:56:25
-3.944203,-38.71862,Parado,3.729711,1,-1,0.220313,25,2021-08-18 08:56:35
-3.944207,-38.718616,Parado,3.825971,1,-1,0.148248,25,2021-08-18 08:56:40
-3.944209,-38.718613,Parado,3.733565,1,-1,0.121481,25,2021-08-18 08:56:46
-3.944209,-38.718613,Parado,3.660321,1,-1,0.129717,25,2021-08-18 08:56:51
-3.944212,-38.718613,Parado,3.697925,1,-1,0.045298,25,2021-08-18 08:56:56
-3.944215,-38.718613,Parado,3.899299,1,-1,0.063829,25,2021-08-18 08:57:01
-3.944214,-38.718613,Parado,4.014896,1,-1,0.168838,25,2021-08-18 08:57:07
-3.944212,-38.71862,Parado,3.733737,1,-1,0.100891,25,2021-08-18 08:57:17
-3.94421,-38.718624,Parado,3.641047,1,-1,0.172956,25,2021-08-18 08:57:22
-3.944208,-38.718628,Parado,3.437443,1,-1,0.339735,25,2021-08-18 08:57:28
-3.944209,-38.718628,Parado,3.664014,1,-1,0.417977,25,2021-08-18 08:57:33
-3.944207,-38.718628,Parado,3.483192,1,-1,0.315027,25,2021-08-18 08:57:38
-3.944205,-38.718632,Parado,3.721506,1,-1,0.172956,25,2021-08-18 08:57:43
-3.944207,-38.718628,Parado,3.630594,1,-1,0.22649,25,2021-08-18 08:57:48
-3.944209,-38.718628,Parado,3.888419,1,-1,0.265611,25,2021-08-18 08:57:54
-3.944212,-38.718628,Parado,3.775092,1,-1,0.113245,25,2021-08-18 08:57:59
-3.944213,-38.718628,Parado,3.814769,1,-1,0.282083,25,2021-08-18 08:58:04
-3.944215,-38.718628,Parado,3.627913,1,-1,0.187369,25,2021-08-18 08:58:09
-3.944216,-38.718628,Parado,3.767341,1,-1,0.152366,25,2021-08-18 08:58:14
-3.944216,-38.718628,Parado,3.790866,1,-1,0.121481,25,2021-08-18 08:58:25
-3.944212,-38.718632,Parado,4.139822,1,-1,0.533281,25,2021-08-18 08:58:30
-3.944213,-38.718632,Parado,3.848289,1,-1,0.399446,25,2021-08-18 08:58:35
-3.944211,-38.718632,Parado,3.430597,1,-1,0.912137,25,2021-08-18 08:58:40
-3.944212,-38.718632,Parado,3.576349,1,-1,0.22649,25,2021-08-18 08:58:46
-3.944211,-38.718632,Parado,3.796013,1,-1,0.282083,25,2021-08-18 08:58:51
-3.944211,-38.718632,Parado,3.796013,1,-1,0.282083,25,2021-08-18 08:58:51
-3.944209,-38.718632,Parado,3.96573,1,-1,0.195605,25,2021-08-18 08:58:56
-3.944208,-38.718632,Parado,3.876083,1,-1,0.137953,25,2021-08-18 08:59:01
-3.944208,-38.718632,Parado,3.567836,1,-1,0.18531,25,2021-08-18 08:59:07
-3.944206,-38.718636,Parado,3.751633,1,-1,0.055593,25,2021-08-18 08:59:12
-3.944206,-38.718636,Parado,3.717334,1,-1,0.043239,25,2021-08-18 08:59:17
-3.944206,-38.718632,Parado,3.870508,1,-1,0.135894,25,2021-08-18 08:59:22
-3.944204,-38.718636,Parado,3.550003,1,-1,0.109127,25,2021-08-18 08:59:28
-3.944205,-38.718636,Parado,3.61834,1,-1,0.415918,25,2021-08-18 08:59:33
-3.944204,-38.718639,Parado,3.576592,1,-1,0.261493,25,2021-08-18 08:59:38
-3.944205,-38.718636,Parado,3.451485,1,-1,0.065888,25,2021-08-18 08:59:43
-3.944203,-38.718639,Parado,3.546782,1,-1,0.160602,25,2021-08-18 08:59:48
-3.944204,-38.718639,Parado,3.437037,1,-1,0.105009,25,2021-08-18 08:59:54
-3.944208,-38.718639,Parado,3.475354,1,-1,0.599169,25,2021-08-18 08:59:59
-3.944209,-38.718636,Parado,3.514441,1,-1,0.181192,25,2021-08-18 09:00:04
-3.944207,-38.718639,Parado,3.578549,1,-1,0.277965,25,2021-08-18 09:00:09
-3.94421,-38.718636,Parado,3.566671,1,-1,0.043239,25,2021-08-18 09:00:14
-3.944211,-38.718636,Parado,3.52727,1,-1,0.154425,25,2021-08-18 09:00:20
-3.944213,-38.718636,Parado,3.521597,1,-1,0.119422,25,2021-08-18 09:00:25
-3.944217,-38.718632,Parado,3.461243,1,-1,0.315027,25,2021-08-18 09:00:30
-3.944217,-38.718636,Parado,3.470041,1,-1,0.080301,25,2021-08-18 09:00:35
-3.94422,-38.718636,Parado,3.519268,1,-1,0.852426,25,2021-08-18 09:00:40
-3.944216,-38.718639,Parado,3.568164,1,-1,0.04118,25,2021-08-18 09:00:51
-3.944214,-38.718639,Parado,3.582256,1,-1,0.304732,25,2021-08-18 09:00:56
-3.944216,-38.718639,Parado,3.522398,1,-1,0.492101,25,2021-08-18 09:01:06
-3.944217,-38.718636,Parado,3.685201,1,-1,0.378856,25,2021-08-18 09:01:12
-3.944217,-38.718639,Parado,3.685056,1,-1,0.457098,25,2021-08-18 09:01:17
-3.944217,-38.718639,Parado,3.575779,1,-1,0.298555,25,2021-08-18 09:01:22
-3.944216,-38.718639,Parado,3.434097,1,-1,0.345912,25,2021-08-18 09:01:27
-3.944211,-38.718643,Parado,3.454909,1,-1,0.105009,25,2021-08-18 09:01:32
-3.944207,-38.718647,Parado,3.436262,1,-1,0.030885,25,2021-08-18 09:01:38
-3.944204,-38.718651,Parado,3.551302,1,-1,0.321204,25,2021-08-18 09:01:48
-3.944204,-38.718651,Parado,3.551302,1,-1,0.321204,25,2021-08-18 09:01:48
-3.944202,-38.718647,Parado,3.56106,1,-1,0.199723,25,2021-08-18 09:01:59
-3.944203,-38.718647,Parado,3.635022,1,-1,0.067947,25,2021-08-18 09:02:04
-3.944203,-38.718643,Parado,3.527874,1,-1,0.459157,25,2021-08-18 09:02:09
-3.944205,-38.718639,Parado,3.450562,1,-1,0.49416,25,2021-08-18 09:02:14
