,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7629,-3.936006,-38.720818,Parado,60.48597,56.0,-1.0,0.436508,25.0,2021-08-06 12:28:41
7631,-3.935998,-38.720829,Parado,87.877892,56.0,-1.0,2.34726,25.0,2021-08-06 12:28:46
7632,-3.935996,-38.720829,Parado,33.589989,56.0,-1.0,0.584756,25.0,2021-08-06 12:28:52
7633,-3.935991,-38.720837,Parado,18.554432,60.0,-1.0,0.343853,25.0,2021-08-06 12:28:57
7642,-3.935995,-38.720844,Parado,12.224957,70.0,-1.0,0.047357,25.0,2021-08-06 12:29:02
7634,-3.935994,-38.720844,Parado,4.137491,70.0,-1.0,0.08236,25.0,2021-08-06 12:29:07
7635,-3.935991,-38.720844,Parado,-3.424446,62.0,-1.0,0.259434,25.0,2021-08-06 12:29:12
7636,-3.935987,-38.72084,Parado,-4.310962,70.0,-1.0,0.04118,25.0,2021-08-06 12:29:18
7637,-3.935986,-38.720844,Parado,-4.199856,70.0,-1.0,0.10295,25.0,2021-08-06 12:29:23
7638,-3.935985,-38.720844,Parado,-4.268783,56.0,-1.0,0.133835,25.0,2021-08-06 12:29:28
7639,-3.935988,-38.720848,Parado,-4.408864,56.0,-1.0,0.115304,25.0,2021-08-06 12:29:33
7640,-3.935991,-38.720852,Parado,-4.570333,70.0,-1.0,0.154425,25.0,2021-08-06 12:29:38
7641,-3.935992,-38.720852,Parado,-4.570333,72.0,-1.0,0.195605,25.0,2021-08-06 12:29:44
7643,-3.935992,-38.720848,Parado,-4.570333,76.0,-1.0,0.067947,25.0,2021-08-06 12:29:49
7644,-3.935992,-38.720848,Parado,-4.570333,68.0,-1.0,0.010295,25.0,2021-08-06 12:29:54
7645,-3.935989,-38.720848,Parado,-4.570333,62.0,-1.0,0.286201,25.0,2021-08-06 12:29:59
7654,-3.935989,-38.720848,Parado,-4.570333,64.0,-1.0,0.055593,25.0,2021-08-06 12:30:04
7646,-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.049416,25.0,2021-08-06 12:30:10
7647,-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.179133,25.0,2021-08-06 12:30:15
7648,-3.935989,-38.720848,Parado,-4.570333,76.0,-1.0,0.100891,25.0,2021-08-06 12:30:20
7649,-3.93599,-38.720852,Parado,-4.570333,68.0,-1.0,0.067947,25.0,2021-08-06 12:30:25
7650,-3.93599,-38.720852,Parado,-4.570333,60.0,-1.0,0.154425,25.0,2021-08-06 12:30:30
